customer_id	cohort_month	lifetime_orders	lifetime_revenue	active_months
17638	2009-12-01	2	842.40	2
16810	2010-10-01	2	842.04	2
14862	2011-07-01	2	841.20	2
12541	2011-03-01	3	841.18	3
16798	2009-12-01	3	841.16	3
12891	2010-02-01	11	840.50	9
12543	2010-09-01	1	840.25	1
13169	2010-05-01	3	840.08	3
14355	2010-03-01	3	840.05	3
18247	2010-03-01	3	839.73	3
15713	2009-12-01	4	839.64	4
13940	2011-07-01	4	839.14	4
14037	2009-12-01	6	836.95	6
15832	2011-03-01	1	836.79	1
14929	2010-10-01	2	836.69	2
13795	2010-03-01	4	836.30	4
16747	2011-10-01	2	836.06	2
13386	2010-09-01	2	835.46	2
16737	2010-05-01	2	835.20	2
15190	2010-10-01	1	834.44	1
16863	2010-10-01	3	834.27	3
16644	2011-05-01	2	833.78	2
12903	2010-10-01	1	833.53	1
12545	2011-03-01	2	832.39	2
13175	2009-12-01	2	831.45	2
15766	2010-01-01	3	831.06	3
15759	2009-12-01	7	830.93	7
16924	2011-09-01	3	829.89	3
14087	2009-12-01	3	829.47	3
14851	2010-03-01	3	829.41	3
12953	2010-07-01	2	828.81	2
15617	2010-07-01	3	828.55	3
17003	2010-05-01	4	828.21	3
13681	2011-07-01	4	827.83	3
17332	2010-02-01	5	827.77	5
17045	2010-10-01	5	827.68	5
13810	2011-10-01	2	827.51	2
16494	2011-02-01	1	826.53	1
17880	2009-12-01	3	824.92	3
12550	2011-09-01	1	824.83	1
13513	2010-02-01	3	824.59	3
15107	2010-09-01	9	824.35	5
14260	2010-06-01	3	824.28	2
16264	2010-09-01	2	823.53	1
15137	2010-01-01	2	823.40	2
14508	2010-06-01	5	822.92	4
15847	2010-03-01	5	822.57	5
16164	2011-10-01	3	822.48	2
16680	2010-06-01	3	821.45	2
16246	2010-02-01	2	821.35	2
13893	2011-02-01	1	821.10	1
15314	2010-10-01	3	820.45	2
16135	2010-05-01	2	819.45	2
17683	2010-06-01	3	819.01	3
16048	2010-06-01	4	818.79	3
13612	2010-03-01	1	818.29	1
14890	2010-02-01	3	817.25	3
16869	2011-06-01	4	817.12	3
15180	2010-04-01	3	816.93	3
16943	2011-01-01	3	816.73	3
14872	2010-03-01	3	816.60	3
13514	2010-01-01	4	815.90	4
15399	2011-09-01	3	815.77	3
14556	2010-01-01	3	815.69	3
14624	2010-04-01	6	814.07	4
17869	2010-06-01	7	813.64	6
16621	2011-03-01	4	813.48	4
16460	2011-09-01	3	811.23	2
15483	2010-01-01	10	810.68	6
16624	2011-05-01	2	810.57	2
13045	2010-08-01	3	808.92	3
15533	2011-09-01	3	807.57	2
17495	2010-11-01	3	806.72	3
18248	2011-06-01	2	804.02	2
16469	2010-07-01	5	803.90	4
15644	2011-03-01	4	803.54	2
13637	2011-04-01	3	803.05	3
18265	2011-07-01	2	801.51	2
16127	2009-12-01	2	801.31	2
17114	2011-01-01	8	801.12	8
17023	2010-01-01	3	800.18	3
13720	2011-03-01	4	799.90	4
12787	2010-10-01	4	799.18	4
13041	2010-04-01	4	799.13	3
17251	2009-12-01	3	798.98	3
16438	2011-09-01	5	798.35	4
13389	2011-04-01	3	797.96	3
15309	2009-12-01	4	797.96	4
17281	2010-02-01	6	797.85	6
15637	2009-12-01	5	797.59	5
16155	2010-06-01	5	796.90	4
15304	2010-10-01	9	796.40	8
15396	2010-05-01	2	796.38	2
16952	2009-12-01	5	795.83	3
18084	2010-11-01	3	795.23	2
13336	2011-09-01	1	795.12	1
15831	2011-01-01	3	794.64	3
16961	2010-06-01	3	794.56	3
12713	2011-12-01	1	794.55	1
17212	2010-08-01	3	794.41	3
13296	2010-05-01	6	792.51	6
14022	2010-08-01	2	792.15	2
12680	2011-08-01	4	790.81	3
13484	2010-03-01	3	790.72	3
13544	2010-03-01	6	790.20	5
14656	2010-04-01	5	790.00	5
13016	2011-08-01	3	789.89	2
16759	2011-11-01	3	789.79	2
16472	2010-04-01	2	789.60	2
15448	2010-02-01	2	788.81	2
17952	2010-06-01	4	788.46	2
14557	2011-09-01	1	788.38	1
17817	2010-10-01	6	788.15	4
14513	2010-05-01	6	788.01	5
13323	2011-09-01	5	787.85	3
16468	2010-08-01	3	787.52	2
12505	2010-10-01	1	787.20	1
13212	2011-10-01	3	786.83	2
12781	2011-02-01	2	786.74	2
14463	2010-07-01	4	786.57	4
16739	2010-06-01	2	786.43	2
13770	2009-12-01	4	785.37	4
13541	2010-05-01	2	785.25	2
15646	2010-10-01	5	784.81	5
15806	2011-03-01	3	784.58	3
13595	2010-03-01	3	784.48	3
13415	2009-12-01	4	784.17	3
15714	2010-06-01	5	783.96	4
16836	2010-05-01	4	782.37	4
15952	2011-04-01	4	781.91	4
17255	2010-09-01	4	781.70	4
13453	2010-11-01	3	781.69	3
13287	2010-01-01	3	781.59	3
15679	2011-06-01	4	781.28	3
15239	2011-09-01	2	780.59	2
13502	2010-06-01	5	780.50	5
15246	2010-06-01	3	780.40	3
18228	2011-09-01	2	779.90	2
13781	2009-12-01	3	778.83	3
14815	2011-10-01	2	778.50	2
16958	2010-09-01	1	778.49	1
14690	2010-10-01	4	777.68	4
16505	2011-11-01	1	777.60	1
13563	2011-07-01	2	777.53	2
13745	2010-06-01	2	777.36	2
15837	2010-08-01	2	777.01	2
15794	2009-12-01	2	777.00	1
15618	2011-07-01	4	776.85	3
17194	2010-06-01	2	776.66	2
14997	2010-02-01	4	776.60	4
15092	2010-09-01	3	776.46	3
15743	2011-06-01	4	775.96	3
13314	2011-09-01	3	775.94	3
13341	2011-03-01	1	775.85	1
17482	2010-05-01	2	775.64	2
15414	2011-04-01	3	774.90	2
14976	2011-01-01	6	774.86	5
15773	2010-10-01	2	774.52	2
18058	2010-02-01	3	774.06	3
12410	2010-07-01	3	773.71	2
18112	2010-06-01	4	773.36	4
16565	2010-06-01	4	773.05	4
15075	2011-09-01	1	773.03	1
17349	2010-03-01	5	772.41	4
17801	2010-01-01	3	770.03	3
14838	2009-12-01	2	769.92	2
12965	2011-09-01	1	769.81	1
16480	2011-09-01	1	769.29	1
12923	2010-05-01	3	769.17	3
16978	2010-02-01	3	768.88	2
13980	2010-02-01	5	768.82	5
13356	2011-09-01	1	768.24	1
15331	2010-04-01	3	767.91	2
13712	2010-04-01	2	766.42	2
15921	2010-03-01	4	765.61	4
12991	2010-11-01	3	764.82	3
14413	2010-01-01	4	764.52	3
13699	2010-06-01	2	764.15	2
16602	2010-11-01	2	763.33	2
17466	2011-09-01	2	763.28	2
15428	2009-12-01	4	762.75	4
13598	2010-02-01	5	761.96	4
14883	2011-05-01	6	761.59	5
17425	2011-10-01	2	759.17	2
18246	2010-04-01	3	758.82	3
15908	2010-07-01	2	758.62	2
15568	2011-09-01	3	758.29	3
12697	2011-06-01	3	757.59	3
13034	2010-11-01	3	756.82	3
14176	2010-11-01	5	756.46	4
16411	2010-10-01	4	756.39	4
16392	2010-05-01	3	755.45	3
16262	2010-11-01	1	755.15	1
13370	2010-12-01	1	754.87	1
16892	2009-12-01	7	754.75	5
18104	2011-11-01	1	754.64	1
14234	2011-10-01	4	754.12	2
14247	2010-06-01	5	753.56	5
18034	2010-11-01	3	753.35	2
17579	2010-05-01	4	753.28	4
14998	2010-04-01	4	753.18	4
15006	2010-09-01	2	752.83	2
13730	2011-07-01	2	752.60	1
12772	2011-10-01	1	752.47	1
13030	2010-12-01	2	752.44	2
13070	2009-12-01	4	751.70	4
14923	2011-10-01	1	749.10	1
16972	2010-09-01	2	749.00	2
12808	2010-09-01	5	748.70	4
14048	2010-11-01	3	748.69	2
15656	2011-02-01	4	748.50	4
13108	2010-09-01	2	748.46	2
17387	2011-11-01	2	746.81	1
14942	2009-12-01	4	746.56	4
17889	2010-03-01	7	746.42	4
17760	2010-02-01	6	746.39	5
14050	2011-08-01	2	746.36	2
16465	2010-09-01	2	746.24	2
18190	2009-12-01	5	745.62	5
12793	2010-11-01	3	745.53	3
14228	2010-06-01	3	745.50	3
13950	2011-04-01	4	745.06	3
13236	2011-08-01	2	744.85	2
12871	2010-09-01	3	744.02	3
13354	2011-09-01	1	743.53	1
17038	2010-10-01	2	743.17	2
16730	2011-01-01	3	743.11	3
15420	2009-12-01	6	743.00	5
14302	2009-12-01	3	742.90	3
18275	2009-12-01	2	741.85	2
13721	2010-11-01	2	741.54	2
13713	2010-05-01	3	740.76	3
14104	2010-05-01	5	740.53	5
15720	2010-06-01	2	739.22	2
12440	2009-12-01	2	739.20	2
15070	2009-12-01	3	737.05	3
15462	2010-09-01	4	737.05	4
16075	2010-05-01	2	736.93	2
15988	2010-02-01	3	736.39	3
16806	2011-04-01	4	736.21	4
17461	2011-11-01	3	735.82	1
15045	2011-03-01	2	735.66	2
13286	2010-04-01	1	734.91	1
15938	2010-06-01	9	734.81	9
17616	2010-09-01	4	734.40	4
12628	2011-10-01	3	732.46	3
13575	2011-06-01	5	732.07	5
13780	2010-10-01	3	732.07	3
12696	2010-07-01	2	731.91	2
17548	2010-11-01	4	731.26	2
17681	2010-01-01	5	731.20	3
14778	2011-02-01	2	730.86	2
13921	2009-12-01	4	730.70	4
13452	2010-08-01	3	729.80	2
12925	2010-04-01	3	729.33	3
15872	2010-06-01	4	729.25	3
17979	2011-03-01	4	729.01	3
18163	2010-05-01	1	728.84	1
17756	2010-11-01	3	728.75	1
17547	2010-02-01	2	727.85	2
17141	2010-01-01	4	727.58	2
17374	2010-11-01	3	727.11	3
16447	2010-02-01	3	727.10	3
18078	2010-03-01	4	725.53	4
13569	2010-10-01	4	725.04	4
18187	2010-03-01	1	724.89	1
13729	2010-01-01	3	724.73	2
14798	2010-03-01	8	724.31	7
15368	2010-11-01	2	722.74	2
13264	2010-09-01	1	722.56	1
17615	2010-08-01	6	721.80	5
13441	2010-10-01	2	720.90	2
16023	2011-03-01	3	719.81	3
12588	2010-04-01	3	718.78	3
13537	2010-09-01	2	717.85	2
13604	2010-02-01	1	717.62	1
16269	2010-09-01	1	717.57	1
12527	2010-06-01	5	717.51	5
12573	2010-08-01	5	717.41	4
17860	2009-12-01	4	717.39	3
16526	2010-05-01	2	717.21	2
15274	2011-11-01	2	716.57	2
12535	2011-06-01	2	716.35	2
12792	2010-06-01	2	715.01	2
15330	2011-10-01	2	714.96	2
12632	2010-05-01	2	714.88	2
13512	2010-05-01	4	713.39	4
14026	2010-03-01	2	713.11	2
12761	2010-09-01	1	712.95	1
13147	2011-09-01	4	712.80	3
17761	2011-11-01	1	712.78	1
14470	2010-10-01	3	712.04	3
15127	2010-07-01	2	711.50	2
13103	2010-05-01	3	709.64	3
13057	2010-03-01	3	709.59	2
13927	2010-09-01	2	708.26	2
12485	2010-06-01	1	708.10	1
14398	2010-06-01	2	707.79	2
16449	2011-03-01	2	707.69	2
12453	2011-07-01	1	707.09	1
12723	2011-10-01	5	707.07	3
13626	2010-11-01	2	707.04	2
16309	2011-04-01	2	706.57	2
17051	2010-03-01	4	706.49	4
12890	2010-11-01	2	706.02	2
16364	2011-07-01	2	705.79	2
16882	2011-01-01	3	705.12	3
16015	2011-10-01	3	704.26	3
12883	2011-09-01	4	703.47	2
15103	2011-09-01	2	703.36	2
12730	2010-07-01	1	703.25	1
17561	2009-12-01	4	703.02	4
14699	2010-07-01	4	702.60	4
16997	2011-01-01	3	702.00	2
17825	2009-12-01	4	701.96	2
14324	2010-01-01	2	701.61	2
14179	2011-10-01	2	701.57	1
14356	2011-09-01	2	701.23	1
13833	2010-10-01	2	700.41	2
12427	2010-12-01	3	699.80	3
17163	2010-02-01	4	699.78	4
13242	2010-02-01	7	699.40	6
16018	2009-12-01	4	698.13	4
14497	2010-02-01	2	697.06	2
16415	2010-02-01	3	696.76	3
15700	2011-06-01	2	696.68	1
14959	2011-02-01	4	695.42	4
13101	2010-01-01	4	695.40	4
15995	2010-10-01	1	694.54	1
15053	2011-03-01	3	693.95	3
14111	2011-04-01	4	692.85	4
17198	2010-12-01	3	692.22	2
17733	2011-03-01	2	692.19	2
14880	2011-02-01	3	690.59	3
16545	2010-11-01	2	689.82	2
17834	2010-09-01	2	689.67	2
12735	2011-01-01	2	689.57	1
17502	2011-11-01	4	689.10	1
15361	2010-06-01	4	689.07	3
12504	2010-04-01	4	689.05	3
12450	2010-08-01	5	688.20	5
18017	2010-10-01	4	688.00	4
14809	2010-03-01	2	686.76	1
13898	2010-10-01	2	686.40	2
16824	2010-11-01	3	686.24	3
15257	2010-10-01	2	685.90	2
15219	2010-03-01	2	685.45	2
15184	2009-12-01	4	685.39	4
13585	2009-12-01	3	684.54	3
15669	2011-03-01	4	684.34	4
15207	2010-06-01	3	683.92	2
17874	2011-03-01	6	683.46	3
16885	2010-11-01	4	683.35	4
17935	2009-12-01	7	683.24	5
14222	2011-06-01	1	683.17	1
15582	2011-05-01	3	682.91	3
13987	2010-11-01	2	682.54	1
12465	2011-06-01	2	682.19	2
12638	2010-03-01	2	681.49	2
18271	2009-12-01	2	680.85	2
18082	2011-11-01	1	680.84	1
16658	2010-03-01	5	680.83	5
13524	2011-05-01	5	680.18	5
13809	2010-09-01	3	679.70	3
13430	2011-09-01	2	679.45	2
14151	2009-12-01	2	679.45	2
17782	2010-11-01	2	679.02	1
16646	2010-09-01	1	678.80	1
14182	2010-04-01	4	678.77	4
13255	2010-07-01	3	678.76	3
13925	2011-07-01	4	678.25	3
15363	2010-08-01	2	678.11	2
13974	2010-05-01	2	677.72	2
13040	2011-11-01	2	676.99	2
16601	2010-03-01	3	675.83	3
17462	2011-02-01	2	675.69	2
18156	2010-12-01	2	675.64	2
12942	2010-12-01	3	675.60	3
13325	2011-09-01	1	675.30	1
13355	2011-08-01	1	674.70	1
13951	2011-02-01	3	674.45	3
14504	2011-03-01	4	673.26	3
16648	2010-04-01	3	672.80	3
16226	2010-10-01	5	672.17	4
17011	2010-02-01	3	671.70	3
15562	2009-12-01	3	671.43	3
14142	2010-03-01	2	671.34	2
17709	2010-04-01	5	671.01	3
13398	2010-09-01	2	670.34	2
17418	2010-11-01	3	670.06	3
12786	2010-04-01	1	668.50	1
13741	2011-05-01	3	668.43	3
12612	2011-09-01	1	668.04	1
15901	2010-06-01	6	667.89	5
16268	2011-09-01	2	667.65	1
18123	2010-07-01	3	666.64	2
13217	2010-02-01	4	666.48	3
14932	2010-11-01	2	666.13	2
17962	2010-01-01	4	665.91	3
17105	2011-02-01	2	665.78	2
15973	2010-10-01	2	665.62	2
16132	2010-03-01	2	664.20	2
16704	2010-02-01	2	664.16	2
13596	2011-11-01	2	664.11	2
15643	2011-03-01	3	664.00	2
14720	2011-08-01	3	663.81	3
16573	2011-02-01	2	663.61	2
16679	2010-06-01	3	663.31	3
12837	2010-05-01	2	662.66	2
13864	2010-11-01	1	662.40	1
16862	2010-01-01	4	662.33	3
14425	2009-12-01	3	661.39	2
13028	2011-10-01	2	661.32	2
17375	2010-10-01	4	660.55	4
14603	2011-03-01	1	660.00	1
15405	2010-05-01	2	659.84	2
15492	2011-09-01	2	659.46	2
13759	2011-09-01	2	659.41	2
13622	2010-01-01	1	658.95	1
14452	2010-07-01	4	658.95	4
14150	2010-12-01	2	658.64	2
13433	2010-01-01	4	658.32	3
16887	2009-12-01	3	658.17	3
15715	2010-03-01	5	658.02	3
16696	2011-04-01	4	657.90	3
17852	2009-12-01	5	657.81	3
17459	2011-10-01	2	657.30	1
12791	2010-03-01	5	656.83	4
16157	2011-09-01	3	656.69	2
16708	2011-10-01	1	656.63	1
14558	2009-12-01	3	655.50	3
16117	2010-04-01	3	654.40	3
17398	2011-03-01	3	653.38	3
13496	2010-12-01	2	653.33	2
18121	2011-07-01	2	653.30	1
15205	2011-08-01	2	653.24	2
13820	2010-01-01	3	652.75	3
17523	2011-11-01	4	652.74	1
17572	2009-12-01	10	652.21	8
13840	2010-10-01	1	651.40	1
17371	2009-12-01	6	651.37	4
16056	2011-10-01	1	650.75	1
16969	2011-06-01	3	650.41	3
17779	2011-07-01	3	650.32	3
14034	2011-07-01	3	648.89	2
12844	2010-04-01	4	648.60	4
16495	2011-03-01	3	648.26	2
17777	2011-08-01	3	647.56	3
16734	2011-08-01	3	646.76	2
13474	2010-08-01	3	646.59	3
15945	2009-12-01	4	646.27	4
15012	2010-05-01	3	646.26	3
14024	2010-11-01	3	645.74	2
17380	2010-06-01	3	645.00	3
16185	2010-05-01	3	644.72	3
17312	2011-07-01	3	644.30	1
17963	2010-01-01	4	643.16	4
13237	2010-11-01	1	643.00	1
15297	2011-10-01	3	641.94	2
14537	2010-03-01	2	641.40	2
13318	2011-11-01	3	640.76	2
12538	2010-11-01	2	640.45	2
12880	2010-05-01	2	640.13	2
15183	2010-05-01	3	639.93	2
15648	2011-03-01	2	639.50	2
17998	2009-12-01	3	639.24	2
16428	2010-07-01	3	638.49	2
17691	2010-06-01	4	637.55	3
14664	2011-11-01	2	636.24	1
15829	2011-07-01	2	636.14	2
16534	2010-03-01	1	635.90	1
17334	2010-10-01	3	635.15	2
14365	2010-01-01	2	634.68	2
14219	2010-08-01	3	633.83	3
15666	2010-08-01	2	632.94	1
13540	2010-02-01	3	632.39	2
18183	2011-03-01	2	632.07	2
12658	2011-11-01	1	632.05	1
13822	2011-10-01	2	632.00	2
17985	2011-11-01	1	631.35	1
13706	2010-03-01	2	631.17	2
16193	2010-10-01	2	630.43	2
13525	2011-04-01	2	628.78	2
14283	2010-05-01	4	628.44	4
16399	2010-11-01	3	628.42	3
16158	2009-12-01	9	628.32	7
13480	2010-01-01	2	627.82	2
13518	2011-09-01	1	627.16	1
12461	2011-07-01	1	626.88	1
14036	2011-02-01	1	626.65	1
12519	2010-08-01	2	626.54	2
13914	2011-11-01	2	626.45	1
14381	2010-09-01	2	625.94	2
14793	2010-06-01	2	625.90	2
16715	2010-05-01	2	625.52	2
14563	2010-04-01	2	625.42	2
16330	2010-02-01	7	625.38	5
17134	2010-09-01	3	625.30	3
16750	2011-04-01	5	623.93	5
15147	2011-04-01	1	623.50	1
16792	2010-01-01	5	623.46	4
16431	2011-02-01	3	623.28	2
15258	2011-05-01	2	623.16	2
16781	2010-02-01	2	623.00	2
14115	2010-02-01	2	622.67	2
17430	2010-08-01	4	622.57	4
17005	2010-04-01	2	622.36	2
18101	2010-02-01	5	622.01	4
16368	2010-09-01	3	621.44	3
15016	2010-06-01	5	620.89	4
13836	2010-10-01	2	620.37	2
14339	2010-10-01	2	620.27	2
15276	2010-10-01	4	619.80	3
13444	2010-07-01	2	619.08	2
13020	2010-02-01	2	618.96	2
14079	2010-01-01	2	618.73	2
16613	2011-09-01	1	618.59	1
14455	2010-08-01	4	617.72	3
15956	2009-12-01	2	617.60	2
14377	2011-03-01	2	617.05	2
16311	2011-10-01	2	616.26	2
17639	2010-08-01	6	615.17	3
15275	2011-11-01	1	615.14	1
14077	2010-11-01	6	615.08	6
16847	2010-03-01	2	614.89	2
16566	2011-02-01	5	614.66	5
16844	2010-05-01	2	614.34	1
16343	2010-10-01	3	614.12	2
17035	2009-12-01	4	613.59	4
12603	2011-11-01	1	613.20	1
14169	2010-09-01	2	613.11	2
15362	2009-12-01	2	613.08	2
12537	2010-10-01	1	612.94	1
12855	2010-11-01	4	612.84	2
16116	2011-05-01	1	612.78	1
16178	2010-11-01	2	612.60	2
16589	2010-09-01	4	612.36	4
13008	2009-12-01	3	612.13	3
15232	2011-07-01	2	612.06	2
16922	2010-05-01	1	611.08	1
13731	2011-04-01	2	610.59	2
13832	2010-10-01	2	609.89	2
14636	2011-03-01	2	609.85	2
15748	2010-09-01	3	609.81	2
17325	2010-03-01	3	609.57	3
17707	2009-12-01	8	609.30	8
16675	2010-08-01	2	608.86	2
13933	2011-07-01	2	608.79	2
12492	2010-11-01	3	607.21	3
15717	2010-04-01	5	607.00	5
17473	2010-09-01	2	607.00	2
17119	2011-10-01	2	606.91	2
15158	2010-11-01	2	606.02	2
16590	2010-10-01	2	605.90	2
17507	2011-02-01	2	605.58	2
14323	2011-04-01	2	605.06	2
16321	2009-12-01	7	604.55	5
12944	2010-12-01	2	604.51	2
14611	2010-04-01	2	604.33	2
12734	2010-11-01	3	603.65	2
13106	2010-10-01	2	603.46	2
12707	2011-02-01	1	603.42	1
18264	2010-07-01	1	603.25	1
16022	2011-03-01	1	602.63	1
16080	2010-09-01	4	602.56	4
17270	2009-12-01	2	601.45	2
14254	2010-10-01	1	601.03	1
12420	2011-10-01	1	600.39	1
17745	2010-06-01	2	600.34	2
13301	2011-02-01	4	600.19	4
18211	2011-03-01	5	600.07	5
17678	2010-04-01	2	599.76	2
12556	2011-07-01	2	599.56	2
13311	2011-07-01	2	598.57	2
15424	2010-09-01	3	597.78	2
14569	2010-04-01	4	597.33	4
15631	2010-03-01	1	596.67	1
16780	2010-10-01	3	596.40	3
15346	2010-10-01	3	596.12	2
14965	2011-09-01	2	596.09	1
17845	2010-05-01	4	596.09	2
17209	2009-12-01	3	595.70	2
17658	2011-05-01	2	595.42	2
13684	2010-03-01	4	594.88	4
14771	2009-12-01	2	594.62	2
13558	2011-10-01	4	594.52	3
15442	2011-04-01	1	594.00	1
15929	2010-03-01	1	594.00	1
14746	2010-10-01	4	593.50	1
16412	2010-02-01	5	593.19	5
18232	2011-05-01	4	592.97	3
16776	2010-10-01	2	592.51	2
13472	2010-06-01	2	592.24	2
17815	2010-11-01	1	591.96	1
17156	2010-08-01	1	591.87	1
17483	2010-10-01	4	591.73	4
15524	2010-04-01	2	591.40	2
17098	2010-06-01	3	591.07	3
17968	2010-07-01	4	590.44	3
13270	2010-12-01	1	590.00	1
15160	2010-10-01	4	589.27	3
15624	2011-03-01	4	588.13	4
15191	2010-01-01	3	588.05	2
17890	2010-12-01	2	586.89	2
14729	2010-03-01	3	586.24	2
14173	2009-12-01	6	586.00	5
14023	2011-04-01	2	584.07	2
15762	2011-09-01	2	583.75	2
17014	2011-10-01	3	583.43	3
16001	2010-11-01	1	583.39	1
14670	2009-12-01	3	583.33	2
16445	2010-10-01	4	583.16	3
15918	2010-03-01	3	582.88	3
16100	2010-09-01	1	582.64	1
16802	2009-12-01	2	582.61	2
17099	2010-06-01	1	582.17	1
17392	2010-09-01	3	579.92	3
14742	2010-09-01	1	579.85	1
15588	2010-01-01	1	579.60	1
14529	2011-08-01	3	578.61	3
18262	2010-04-01	3	577.54	3
15830	2011-11-01	1	576.00	1
17557	2009-12-01	4	575.46	4
17773	2010-01-01	2	575.37	2
12859	2010-09-01	1	575.10	1
13262	2010-04-01	3	573.45	3
12601	2010-10-01	6	573.26	6
12879	2011-09-01	3	573.22	2
17274	2010-11-01	2	573.22	2
12719	2011-10-01	2	572.95	2
13424	2010-09-01	1	572.77	1
13379	2011-07-01	3	572.56	3
13179	2010-03-01	1	572.31	1
14053	2010-08-01	4	572.30	4
15198	2010-01-01	5	571.35	5
15691	2009-12-01	4	571.30	4
18053	2010-06-01	3	571.07	3
12817	2010-10-01	3	570.98	3
15821	2011-10-01	2	570.96	1
13190	2009-12-01	3	570.66	3
15315	2011-08-01	2	570.50	2
17122	2010-07-01	4	570.50	4
15857	2010-10-01	2	570.48	2
14170	2010-11-01	3	570.18	1
17433	2010-11-01	2	569.96	2
15169	2009-12-01	2	569.22	2
12624	2011-06-01	2	569.13	2
13406	2010-03-01	2	568.92	2
12575	2010-07-01	2	568.82	2
18244	2010-07-01	2	568.64	2
13321	2011-09-01	2	567.36	1
16667	2011-02-01	2	567.18	2
14208	2010-06-01	2	567.05	2
15627	2010-07-01	2	566.90	2
16720	2009-12-01	3	566.74	3
13998	2010-05-01	3	566.70	3
18150	2011-05-01	3	566.58	3
12699	2010-10-01	1	566.11	1
16250	2010-11-01	3	565.24	3
15920	2009-12-01	8	565.19	5
13894	2011-02-01	3	564.62	2
15344	2011-09-01	3	563.94	3
15143	2010-10-01	2	563.63	2
15597	2010-05-01	2	563.37	2
17665	2010-08-01	1	563.10	1
14986	2010-01-01	2	563.10	2
17195	2010-02-01	1	562.98	1
17970	2011-05-01	1	562.79	1
17233	2009-12-01	3	560.86	3
15655	2011-04-01	1	560.67	1
17413	2010-05-01	2	560.14	2
14273	2011-04-01	4	559.97	4
15415	2011-01-01	1	559.61	1
17503	2011-11-01	2	558.96	2
12513	2011-08-01	1	558.29	1
14592	2011-10-01	3	557.94	2
13260	2011-10-01	1	557.62	1
18127	2010-11-01	4	556.13	3
13024	2010-05-01	2	555.87	2
15102	2010-06-01	2	554.67	1
15634	2010-11-01	2	554.65	2
18056	2010-03-01	2	554.60	2
16641	2010-01-01	2	554.50	2
15650	2010-03-01	2	553.88	2
17407	2010-10-01	1	552.90	1
17016	2010-05-01	1	552.40	1
12363	2011-04-01	2	552.00	2
13677	2010-07-01	2	551.24	2
16414	2010-01-01	5	551.21	5
17674	2010-12-01	2	551.04	2
17291	2011-02-01	1	550.80	1
17265	2011-06-01	2	550.01	2
16111	2010-10-01	1	549.33	1
15055	2009-12-01	3	549.12	3
15200	2010-08-01	1	549.05	1
15842	2010-06-01	2	548.80	2
13948	2009-12-01	4	548.76	4
16936	2010-11-01	2	548.29	2
18039	2010-03-01	4	548.22	4
16536	2011-08-01	1	548.12	1
15598	2010-10-01	2	548.02	2
16031	2011-04-01	2	547.90	2
15350	2010-11-01	2	547.60	2
16811	2011-11-01	2	547.07	2
17637	2011-08-01	2	547.06	2
17295	2011-10-01	3	547.00	2
12790	2010-10-01	2	546.85	2
17520	2011-10-01	1	546.81	1
15080	2010-07-01	2	546.25	2
17806	2011-11-01	1	546.04	1
12478	2011-12-01	1	545.99	1
12521	2011-07-01	1	545.68	1
15728	2010-09-01	2	544.60	2
18207	2010-07-01	1	544.47	1
16475	2011-03-01	4	544.30	4
13390	2011-09-01	1	544.08	1
13955	2010-11-01	3	544.07	3
14716	2010-09-01	3	543.28	3
16927	2010-12-01	3	543.05	3
15959	2010-01-01	3	542.89	1
13785	2010-09-01	4	542.49	2
15675	2010-10-01	4	542.04	4
16230	2011-05-01	2	542.03	2
16060	2010-08-01	3	541.95	3
16647	2010-06-01	4	541.90	4
17447	2011-09-01	2	541.53	2
16576	2010-07-01	2	540.87	2
12819	2010-09-01	1	540.52	1
12743	2011-07-01	2	540.13	1
17524	2010-09-01	3	539.14	2
15539	2011-12-01	1	538.46	1
13961	2010-11-01	1	538.40	1
17580	2010-10-01	5	538.07	5
14539	2011-10-01	2	537.48	2
16804	2011-03-01	3	536.99	2
18140	2010-08-01	1	536.41	1
13207	2010-04-01	4	535.86	4
15890	2010-04-01	5	535.65	2
16142	2011-04-01	1	535.34	1
12810	2010-02-01	2	534.99	2
13385	2011-01-01	1	534.57	1
17443	2011-05-01	1	534.24	1
17436	2009-12-01	5	534.06	5
16785	2010-10-01	1	533.78	1
16707	2010-03-01	4	533.41	4
13594	2010-08-01	2	533.32	2
15433	2011-03-01	2	533.30	2
15825	2011-06-01	1	532.94	1
15659	2010-02-01	3	532.49	3
12414	2010-09-01	4	532.41	4
15115	2009-12-01	2	531.85	2
14940	2009-12-01	2	531.49	2
16706	2011-08-01	3	531.35	3
16935	2010-10-01	3	530.86	2
15917	2009-12-01	5	530.17	3
18159	2011-02-01	1	530.15	1
12654	2011-02-01	5	529.98	3
14002	2011-07-01	2	529.73	1
17458	2010-11-01	2	529.58	2
18191	2010-08-01	2	529.40	2
18043	2010-12-01	3	529.29	3
17999	2010-11-01	3	528.46	3
16406	2010-02-01	3	528.36	3
15756	2011-04-01	4	528.01	4
18098	2010-11-01	1	527.94	1
14616	2010-06-01	5	527.78	5
16421	2010-08-01	3	526.27	3
12559	2011-01-01	2	525.71	2
15919	2010-12-01	2	525.69	2
15467	2011-07-01	3	524.88	2
14417	2010-11-01	1	524.65	1
15683	2010-08-01	2	524.54	2
17765	2010-09-01	4	524.00	4
13277	2010-06-01	7	523.30	6
17223	2010-11-01	3	523.04	3
17712	2011-10-01	1	522.91	1
